U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Classe
0.0,0.0806282,0.173821,0.207091,0.247312,0.282599,0.340501,0.4501,0.494278,0.557218,0.596436,0.637851,0.67112,0.729459,0.783626,0.824735,0.893311,0.9549,1.0,-0.198923,-0.0586641,-0.0558431,-0.04289,-0.129182,-0.151974,-0.309172,-0.315483,-0.31767,-0.217744,-0.15771,-0.115801,-0.0646533,-0.0276779,0.0778961,0.105127,0.0820419,0.0296841,0.163469,0.407739,0.316127,0.330627,0.455156,0.488183,0.443763,0.112815,0.0425055,-0.290994,-0.286852,-0.312685,-0.0657119,0.0865379,0.316875,0.439035,0.529539,0.622487,0.503051,0.307493,0.0512995,0.124969,0.339957,0.263228,p
0.0,0.0927544,0.112115,0.121833,0.133995,0.200668,0.206062,0.260869,0.293845,0.340137,0.442416,0.494586,0.66159,0.707307,0.730892,0.836372,0.953966,0.962223,1.0,-0.19462,-0.0515912,-0.046223,-0.0568108,-0.054489,-0.0492217,-0.0860637,-0.138343,-0.173392,-0.318878,-0.30806,-0.323427,-0.168015,-0.0955831,0.0121154,0.119879,0.0773664,0.0224408,0.330548,0.369267,0.327587,0.332864,0.465364,0.487116,0.455703,0.453018,0.424602,0.265921,0.0884514,-0.0132953,-0.302029,-0.285868,-0.304605,0.00609807,0.453191,0.563856,0.609136,0.25233,-0.00622545,0.28033,0.302176,0.274052,p
0.0,0.0591749,0.114155,0.168269,0.227967,0.280555,0.325902,0.381131,0.440181,0.498061,0.553455,0.60984,0.668006,0.723829,0.777537,0.833536,0.888683,0.944458,1.0,-0.195551,-0.0991579,-0.0456507,-0.0498736,-0.0697263,-0.127633,-0.258616,-0.336376,-0.300634,-0.312627,-0.214398,-0.15984,-0.0933909,-0.0423554,0.0627524,0.113833,0.0747071,0.0469433,0.126383,0.407592,0.322189,0.327507,0.433073,0.461419,0.496092,0.330203,0.0909717,-0.185235,-0.336905,-0.266284,-0.292242,-0.0669781,0.097657,0.385769,0.504595,0.617522,0.515549,0.302413,0.0785971,0.0930045,0.33794,0.26946,p
0.0,0.029291,0.088319,0.106665,0.126233,0.142484,0.201279,0.522321,0.560802,0.61588,0.655657,0.685158,0.715726,0.76803,0.848318,0.901735,0.944797,0.971998,1.0,-0.279805,-0.201003,-0.115253,-0.151828,-0.207575,-0.27334,-0.336771,-0.313004,-0.329025,-0.302932,-0.242557,-0.20445,-0.170574,-0.143951,-0.132169,-0.0609477,-0.0197992,-0.044044,0.00605434,0.310208,0.250468,0.340803,0.410118,0.521771,0.48588,0.0897647,-0.0535144,-0.422399,-0.322665,-0.416113,-0.308049,-0.115796,-0.0239646,0.136481,0.22152,0.357991,0.454614,0.431393,0.207178,0.277795,0.421038,0.428314,p
0.0,0.0288542,0.0884544,0.106875,0.125424,0.14182,0.201452,0.527678,0.564903,0.619489,0.657255,0.685796,0.715863,0.768126,0.847989,0.902515,0.945318,0.972445,1.0,-0.279694,-0.202164,-0.114637,-0.151886,-0.207326,-0.271732,-0.337282,-0.311519,-0.331054,-0.300167,-0.237795,-0.203169,-0.16965,-0.14408,-0.131897,-0.0610631,-0.0191306,-0.0452071,0.0102795,0.310979,0.249932,0.340817,0.409306,0.521375,0.487903,0.0905667,-0.0474606,-0.423949,-0.317366,-0.42416,-0.297529,-0.104476,-0.0174118,0.139665,0.221778,0.357902,0.455262,0.430504,0.205486,0.28045,0.421797,0.42794,p
0.0,0.0433149,0.0643068,0.174354,0.176548,0.433721,0.438041,0.548508,0.568088,0.720385,0.72596,0.737403,0.812955,0.815032,0.849859,0.902633,0.903058,0.975475,1.0,-0.282572,-0.161277,-0.145574,-0.13249,-0.343071,-0.313572,-0.329218,-0.31184,-0.326377,-0.257801,-0.167487,-0.146631,-0.129467,-0.122062,-0.0755827,-0.0450909,-0.0402991,-0.00624815,-0.160235,0.301588,0.252722,0.337079,0.448004,0.495127,0.462517,-0.404275,-0.365679,-0.375847,-0.358171,-0.386876,-0.164432,0.0915404,0.239563,0.309277,0.370523,0.430344,0.42771,0.453622,0.268623,0.154092,0.433369,0.422624,p
0.0,0.061751,0.110541,0.155023,0.211235,0.275722,0.332778,0.388726,0.444608,0.500196,0.555041,0.610651,0.666493,0.721567,0.777416,0.835898,0.900685,0.951695,1.0,-0.273243,-0.140458,-0.119339,-0.213325,-0.360713,-0.309397,-0.333864,-0.317796,-0.32195,-0.317072,-0.315533,-0.309846,-0.246784,-0.185713,-0.145452,-0.124385,-0.0745998,0.00420179,-0.098259,0.164314,0.307431,0.351319,0.449473,0.60937,0.107001,-0.456778,-0.363084,-0.380115,-0.36603,-0.375432,-0.355505,-0.374192,-0.317616,-0.142288,0.0501916,0.236137,0.351035,0.449447,0.450757,0.139773,0.372646,0.441603,p
0.0,0.0708846,0.0948084,0.126199,0.179969,0.228889,0.280193,0.338123,0.365795,0.389545,0.462005,0.602055,0.687559,0.742643,0.798426,0.849233,0.909011,0.945091,1.0,-0.289526,-0.193623,-0.153315,-0.175623,-0.167741,-0.180554,-0.254513,-0.31067,-0.339502,-0.347744,-0.347711,-0.343906,-0.305756,-0.270749,-0.1237,-0.0840377,-0.0782615,-0.0650152,-0.0919906,0.105078,0.107437,0.323847,0.415825,0.476339,0.436921,0.474746,0.36368,0.112986,-0.113874,-0.280982,-0.304383,-0.276148,-0.321082,-0.0289785,0.18611,0.497424,0.467886,0.441981,0.189918,0.199131,0.228732,0.267386,p
0.0,0.068771,0.0926443,0.122837,0.177609,0.226055,0.27784,0.337085,0.365526,0.389238,0.459387,0.602438,0.688184,0.743371,0.79804,0.85256,0.912078,0.945852,1.0,-0.289196,-0.197424,-0.153222,-0.174867,-0.168887,-0.177149,-0.251169,-0.309025,-0.339075,-0.347762,-0.347643,-0.344232,-0.305993,-0.270383,-0.122505,-0.0846039,-0.0761114,-0.067952,-0.0862213,0.10697,0.106836,0.324323,0.41154,0.476626,0.437519,0.4732,0.37794,0.123877,-0.104873,-0.278747,-0.305041,-0.275948,-0.322151,-0.0317263,0.189285,0.496451,0.469712,0.435345,0.183964,0.203007,0.228035,0.267709,p
0.0,0.0220945,0.0932311,0.114617,0.15998,0.25409,0.269913,0.318514,0.353138,0.437965,0.462511,0.585825,0.683674,0.72702,0.795467,0.838442,0.905786,0.936203,1.0,-0.289784,-0.261294,-0.15393,-0.167896,-0.173951,-0.166105,-0.25615,-0.305954,-0.332874,-0.351332,-0.346992,-0.339697,-0.305209,-0.281935,-0.145185,-0.0784532,-0.087348,-0.0558421,-0.104389,0.0910609,0.111528,0.326989,0.344966,0.475379,0.443214,0.458513,0.413441,0.105787,-0.0966906,-0.245082,-0.321742,-0.274766,-0.289583,-0.0321495,0.138387,0.475923,0.474834,0.456911,0.217749,0.185525,0.227481,0.266425,p
0.0,0.0558404,0.108882,0.162292,0.220555,0.277708,0.334701,0.389497,0.44451,0.499734,0.555595,0.612111,0.668154,0.725335,0.780041,0.836807,0.889931,0.945104,1.0,-0.289889,-0.212735,-0.148442,-0.181397,-0.162176,-0.243071,-0.306168,-0.345426,-0.347943,-0.347049,-0.334258,-0.316972,-0.296247,-0.2705,-0.170462,-0.0754179,-0.0938848,-0.0498083,-0.119617,0.0984852,0.109933,0.319767,0.406197,0.46544,0.449116,0.442586,0.148104,-0.0879104,-0.31498,-0.285344,-0.291685,-0.252012,-0.117203,0.0437148,0.146505,0.446111,0.477463,0.476717,0.238663,0.16471,0.243576,0.261545,p
0.0,0.0835374,0.1057,0.157527,0.219122,0.276547,0.340207,0.386404,0.405141,0.473195,0.547837,0.606445,0.691019,0.771014,0.815726,0.859832,0.915357,0.943376,1.0,-0.367927,-0.312823,-0.187027,-0.228504,-0.200807,-0.250345,-0.322367,-0.413571,-0.434789,-0.419969,-0.425465,-0.343816,-0.300673,-0.249466,-0.169128,-0.0873091,-0.0900449,-0.119376,-0.124656,0.0507217,0.00781888,0.188445,0.235877,0.395816,0.333729,0.376652,0.12153,-0.129884,-0.412566,-0.465281,-0.431653,-0.468151,-0.190296,0.0850171,0.332733,0.440608,0.393417,0.179062,0.0278346,-0.124946,0.04678,0.000950978,p
0.0,0.0836137,0.105623,0.156744,0.218818,0.276462,0.339905,0.38638,0.405084,0.472721,0.547587,0.606459,0.691127,0.7709,0.815643,0.859914,0.915575,0.943293,1.0,-0.367903,-0.312848,-0.18692,-0.22844,-0.20088,-0.249787,-0.3221,-0.413317,-0.43487,-0.419943,-0.425627,-0.344051,-0.300666,-0.249471,-0.169165,-0.0873206,-0.090022,-0.119466,-0.124423,0.050761,0.00782402,0.188524,0.235677,0.396162,0.333614,0.377236,0.123573,-0.129036,-0.411812,-0.46552,-0.431531,-0.468501,-0.191474,0.0850205,0.332654,0.440527,0.393562,0.178819,0.0274556,-0.124679,0.0467851,0.000970869,p
0.0,0.0617342,0.143519,0.162377,0.221921,0.243036,0.298253,0.347941,0.408779,0.494812,0.56972,0.58228,0.711362,0.749365,0.798265,0.850307,0.920083,0.943738,1.0,-0.366429,-0.330797,-0.164811,-0.233598,-0.204061,-0.249738,-0.288529,-0.35446,-0.432892,-0.426528,-0.413575,-0.339582,-0.297455,-0.25728,-0.176553,-0.105896,-0.0754796,-0.12553,-0.115071,0.0513876,0.00748529,0.188705,0.222582,0.412537,0.339155,0.32828,0.149721,-0.0229119,-0.226319,-0.467743,-0.440858,-0.443879,-0.156839,0.0976784,0.325355,0.416807,0.435632,0.222629,0.0216077,-0.11435,0.0459673,0.00123903,p
0.0,0.0581773,0.111964,0.16747,0.222852,0.277427,0.334536,0.389758,0.443378,0.499104,0.554428,0.610933,0.66709,0.722864,0.779348,0.832737,0.891323,0.950335,1.0,-0.362247,-0.342942,-0.19052,-0.228036,-0.203365,-0.257557,-0.319947,-0.417069,-0.434012,-0.42047,-0.401684,-0.331998,-0.305936,-0.262291,-0.215506,-0.136944,-0.0747538,-0.107322,-0.149575,0.0467645,0.00749573,0.194902,0.205822,0.387667,0.338933,0.359322,0.0938374,-0.121027,-0.422338,-0.462423,-0.440781,-0.392406,-0.131023,0.0615601,0.261352,0.38528,0.451846,0.322132,0.0745276,-0.136267,0.0349893,0.0040199,p
0.0,0.0309952,0.0705339,0.0922205,0.127519,0.185804,0.224332,0.299534,0.34974,0.399041,0.424924,0.491934,0.534823,0.617437,0.709273,0.850802,0.931223,0.966829,1.0,-0.35846,-0.331885,-0.20658,-0.131455,-0.141628,-0.149763,-0.140081,-0.178952,-0.186203,-0.184526,-0.195466,-0.196496,-0.192126,-0.192353,-0.131468,-0.0818874,-0.0409389,-0.0258054,0.0395069,0.214397,0.193085,0.236951,0.25117,0.374681,0.535071,0.519918,0.518251,0.536062,0.24509,-0.0352309,-0.264362,-0.237288,-0.22131,0.0304166,0.233198,0.455864,0.525125,0.514678,0.353989,0.295036,0.443275,0.422932,p
0.0,0.0500199,0.097203,0.119739,0.142711,0.205795,0.258449,0.313449,0.362538,0.384926,0.410188,0.468136,0.530919,0.621067,0.699716,0.8437,0.913022,0.974607,1.0,-0.360862,-0.305918,-0.125666,-0.139952,-0.145896,-0.145239,-0.149386,-0.190689,-0.179687,-0.189268,-0.192885,-0.19765,-0.191501,-0.197643,-0.134899,-0.0827528,-0.0459424,-0.0251188,0.0172499,0.218401,0.189104,0.24041,0.251923,0.516073,0.531594,0.513824,0.5408,0.455749,0.108742,-0.109649,-0.270484,-0.222216,-0.267368,-0.041644,0.219295,0.442592,0.528771,0.515274,0.375012,0.272951,0.447618,0.418994,p
0.0,0.0650097,0.125138,0.142799,0.298423,0.309669,0.326306,0.390982,0.403996,0.434921,0.480075,0.634237,0.662338,0.706624,0.870193,0.895049,0.920482,0.975095,1.0,-0.368378,-0.266358,-0.0902676,-0.156005,-0.129139,-0.198054,-0.181969,-0.185912,-0.192562,-0.19593,-0.192756,-0.202282,-0.163607,-0.103402,-0.0821053,-0.0365573,-0.0328976,0.000688824,0.0215564,0.226569,0.184796,0.233437,0.280129,0.611127,0.488794,0.603535,0.125545,-0.103096,-0.255568,-0.237972,-0.240333,-0.194182,0.168486,0.373752,0.497878,0.512441,0.521665,0.392801,0.333628,0.289414,0.447022,0.419229,p
0.0,0.057248,0.112526,0.170251,0.223257,0.278077,0.334593,0.388688,0.442396,0.49881,0.555495,0.611277,0.667289,0.722406,0.777929,0.833657,0.890471,0.948512,1.0,-0.364945,-0.286341,-0.104357,-0.158286,-0.136255,-0.169495,-0.18909,-0.180875,-0.196658,-0.195254,-0.19389,-0.184672,-0.145395,-0.101989,-0.091568,-0.0566653,-0.0474061,-0.0227609,-0.0228588,0.153933,0.217277,0.238486,0.261268,0.57422,0.491558,0.564361,0.318249,0.0286748,-0.224747,-0.26155,-0.198062,0.088573,0.260245,0.403787,0.50807,0.496475,0.527306,0.475213,0.422485,0.269526,0.38783,0.444019,p
0.0,0.0771431,0.147394,0.220222,0.276002,0.32742,0.388596,0.467457,0.548397,0.627015,0.749578,0.794509,0.831259,0.868195,0.903265,0.935369,0.955532,0.972483,1.0,-0.048321,-0.0568291,-0.189951,-0.304728,-0.31969,-0.247275,-0.158699,-0.048038,0.0386413,0.0677258,0.0541931,0.0549797,0.0372633,0.014686,-0.00825605,-0.0295453,-0.0378236,-0.0383567,-0.0375251,-0.0382314,-0.0378297,0.310155,0.305454,0.248888,0.112523,-0.072484,-0.163079,-0.152977,-0.0450076,0.15948,0.354019,0.33919,0.341226,0.30725,0.163406,0.0335654,-0.193465,-0.393404,-0.528478,-0.656198,-0.592412,-0.590981,q
0.0,0.0771431,0.147394,0.220222,0.276002,0.32742,0.388596,0.467457,0.548397,0.627015,0.749578,0.794509,0.831259,0.868195,0.903265,0.935369,0.955532,0.972483,1.0,-0.048321,-0.0568291,-0.189951,-0.304728,-0.31969,-0.247275,-0.158699,-0.048038,0.0386413,0.0677258,0.0541931,0.0549797,0.0372633,0.014686,-0.00825605,-0.0295453,-0.0378236,-0.0383567,-0.0375251,-0.0382314,-0.0378297,0.310155,0.305454,0.248888,0.112523,-0.072484,-0.163079,-0.152977,-0.0450076,0.15948,0.354019,0.33919,0.341226,0.30725,0.163406,0.0335654,-0.193465,-0.393404,-0.528478,-0.656198,-0.592412,-0.590981,q
0.0,0.102963,0.172107,0.246542,0.2839,0.307475,0.421948,0.489758,0.525205,0.570939,0.574339,0.584907,0.748896,0.77392,0.827604,0.832272,0.842766,0.934556,1.0,-0.0464045,-0.0672276,-0.239362,-0.317534,-0.305846,-0.235654,-0.150047,-0.0231266,0.0410504,0.0553368,0.0685104,0.0606016,0.0571334,0.0554663,0.0414391,0.0249306,0.0133418,-0.0102226,-0.0473706,-0.0354894,-0.0386988,0.310841,0.300986,0.227289,0.0459831,-0.116568,-0.154518,-0.155971,-0.02388,0.198855,0.279035,0.35064,0.342591,0.341456,0.345906,0.312366,0.248502,0.147527,0.0458268,-0.368427,-0.688901,-0.575212,q
0.0,0.055556,0.110619,0.166778,0.222425,0.277853,0.333317,0.389277,0.445367,0.501307,0.556938,0.611427,0.666811,0.722982,0.778665,0.833426,0.887417,0.944848,1.0,-0.0448194,-0.0598098,-0.126258,-0.259369,-0.306845,-0.314684,-0.240894,-0.154137,-0.058523,0.0144241,0.0503297,0.0673365,0.0562607,0.0575007,0.0504263,0.0442071,0.0147516,-0.0238573,-0.0437531,-0.0354724,-0.0388338,0.312359,0.302994,0.277756,0.181768,0.0642416,-0.0884227,-0.165699,-0.147803,-0.0558153,0.100749,0.236863,0.352467,0.34049,0.34395,0.330838,0.332089,0.176226,-0.0761028,-0.499053,-0.675648,-0.573169,q
0.0,0.0345832,0.0779533,0.130481,0.209981,0.289231,0.334933,0.37466,0.399182,0.437659,0.562044,0.766286,0.816965,0.844166,0.863362,0.910214,0.936616,0.963002,1.0,0.153954,0.131585,0.0439259,-0.0431916,-0.128466,-0.086967,-0.0205063,0.0710344,0.114027,0.132102,0.150274,0.153853,0.149956,0.153418,0.152269,0.149123,0.133439,0.150462,0.160386,0.197924,0.195257,0.467277,0.445325,0.437727,0.331803,0.193359,0.0183548,0.00932909,0.0617685,0.15109,0.236615,0.379312,0.389724,0.397571,0.378308,0.268023,0.0628484,-0.135586,-0.330979,-0.46272,-0.556181,-0.551806,q
0.0,0.0400591,0.086554,0.134941,0.213656,0.283817,0.32602,0.365539,0.393121,0.431557,0.587432,0.773469,0.809891,0.838762,0.858059,0.912435,0.940203,0.967237,1.0,0.154844,0.125671,0.0305032,-0.053288,-0.12958,-0.083176,-0.0254924,0.0593204,0.105369,0.130647,0.151733,0.153114,0.150347,0.153397,0.152216,0.150656,0.132552,0.151598,0.163777,0.199088,0.194747,0.466787,0.444338,0.432203,0.315212,0.180033,0.0196665,0.0103073,0.0528845,0.126849,0.221616,0.392801,0.382727,0.400704,0.374511,0.294218,0.0898376,-0.143518,-0.346051,-0.475043,-0.557851,-0.550784,q
0.0,0.132639,0.163845,0.21973,0.233634,0.270074,0.368657,0.384593,0.427202,0.42899,0.528475,0.634525,0.716685,0.719349,0.851034,0.874323,0.939257,0.967247,1.0,0.160869,0.0201607,-0.0944155,-0.116395,-0.0846122,-0.053536,-0.00758856,0.0895425,0.131273,0.132657,0.147948,0.154658,0.149715,0.153131,0.148768,0.159832,0.141608,0.137891,0.168059,0.195845,0.196079,0.458787,0.446782,0.279076,0.119052,0.0440013,0.0204926,0.0106822,0.0671665,0.218985,0.254668,0.361084,0.390757,0.388531,0.396528,0.374866,0.46538,-0.0440628,-0.284095,-0.476821,-0.555598,-0.551737,q
0.0,0.0553659,0.110939,0.16639,0.221838,0.277772,0.333473,0.388852,0.444658,0.499979,0.555518,0.61112,0.666687,0.722278,0.777784,0.83481,0.8887,0.944717,1.0,0.156995,0.107767,-0.00349198,-0.0900035,-0.12419,-0.0678146,-0.0242033,0.0753822,0.133259,0.139566,0.155007,0.150284,0.152644,0.151044,0.152637,0.150135,0.15724,0.139547,0.140868,0.186338,0.198963,0.46334,0.446869,0.406669,0.254921,0.128663,0.015439,0.0148479,0.0551785,0.202353,0.332701,0.37937,0.388417,0.389612,0.394717,0.387819,0.393124,0.348643,-0.0613417,-0.374231,-0.53787,-0.557896,q
0.0,0.0466361,0.0994847,0.150455,0.222447,0.288184,0.372017,0.44996,0.529906,0.581664,0.715977,0.78705,0.825638,0.850399,0.872981,0.895669,0.919301,0.946658,1.0,0.00878061,0.00353752,-0.0599467,-0.133247,-0.202472,-0.23315,-0.220886,-0.155538,-0.0725502,-0.0186346,0.0350206,0.016006,0.0217383,-0.00430673,0.00172222,-0.00825517,-0.0191044,-0.0230323,-0.0204263,-0.0224794,-0.0213996,0.415122,0.411681,0.402017,0.35554,0.269544,0.159708,0.0527247,0.022497,0.0982999,0.178035,0.383615,0.339206,0.349366,0.258347,0.211865,0.11116,-0.011406,-0.0666216,-0.285297,-0.246585,-0.225499,q
0.0,0.0446814,0.097449,0.148689,0.221491,0.28744,0.371977,0.450469,0.530009,0.580973,0.71671,0.788119,0.826433,0.850976,0.873403,0.89562,0.918623,0.946539,1.0,0.00845343,0.00448173,-0.0576772,-0.130555,-0.201304,-0.233066,-0.221332,-0.155659,-0.0723684,-0.0186707,0.0350507,0.0160838,0.0214908,-0.00451675,0.00177811,-0.00851725,-0.0189634,-0.0230814,-0.0203798,-0.0225025,-0.0213911,0.414874,0.412239,0.402064,0.35831,0.271978,0.16183,0.0530192,0.0222606,0.0985053,0.178113,0.383776,0.3393,0.348872,0.256593,0.21041,0.109177,-0.0106647,-0.0655098,-0.284418,-0.247413,-0.225227,q
0.0,0.229164,0.286924,0.325172,0.346028,0.426559,0.526478,0.607517,0.639119,0.682178,0.743279,0.808516,0.881547,0.903648,0.914478,0.92201,0.954575,0.964804,1.0,0.0200625,-0.103893,-0.256908,-0.216855,-0.200187,-0.159032,-0.086941,-0.0198244,0.0272518,0.020356,0.0210966,0.0255122,-0.000283957,-0.000984822,-0.020716,-0.0221288,-0.0213325,-0.021854,-0.0215526,-0.021776,-0.0216485,0.411502,0.420961,0.234087,0.0708424,0.048323,0.0291413,0.0759123,0.175643,0.334663,0.360655,0.344177,0.355545,0.301751,0.170697,-0.0242706,-0.0623767,-0.105764,-0.243459,-0.240696,-0.257174,-0.218747,q
0.0,0.0554408,0.111158,0.166679,0.222306,0.277846,0.333391,0.388989,0.444518,0.500517,0.555454,0.611729,0.667042,0.722264,0.778033,0.834961,0.888715,0.942605,1.0,0.0105496,-0.00178553,-0.0705002,-0.151285,-0.206668,-0.233245,-0.220917,-0.192377,-0.133353,-0.0787175,-0.0375907,0.00824466,0.026884,0.0177723,0.0266946,0.0115962,0.00129248,-0.014327,-0.0281148,-0.017627,-0.0233586,0.416047,0.409432,0.401038,0.338784,0.253505,0.15866,0.0737163,0.0363747,0.038153,0.0950775,0.151902,0.258269,0.36041,0.351163,0.350134,0.335186,0.259404,0.0528883,-0.215242,-0.287417,-0.211376,q
0.0,0.0970478,0.162381,0.240277,0.30912,0.38708,0.444108,0.523315,0.561355,0.586046,0.614446,0.645811,0.676905,0.788341,0.829327,0.858554,0.887814,0.915768,1.0,-0.221775,-0.255526,-0.377538,-0.43077,-0.437295,-0.3484,-0.253795,-0.150264,-0.10373,-0.0828135,-0.0911102,-0.0912891,-0.0915262,-0.0942503,-0.0988594,-0.124768,-0.133901,-0.134107,-0.145049,-0.138876,-0.141483,0.404953,0.395076,0.326911,0.131891,-0.0455995,-0.0949963,0.0230494,0.218064,0.374372,0.479148,0.451851,0.465926,0.464561,0.447364,0.470504,0.23639,0.0524864,-0.016587,-0.357949,-0.46181,-0.386268,q
0.0,0.0978387,0.16568,0.243121,0.310201,0.390133,0.454219,0.528207,0.564209,0.588671,0.616872,0.648018,0.681163,0.787908,0.829066,0.860873,0.891173,0.918923,1.0,-0.221631,-0.256228,-0.380008,-0.431923,-0.435409,-0.34533,-0.246514,-0.143227,-0.100344,-0.0828605,-0.0914896,-0.091424,-0.0914133,-0.0946278,-0.0991565,-0.125193,-0.134024,-0.134582,-0.145118,-0.138664,-0.141579,0.405153,0.394513,0.325671,0.12476,-0.0487094,-0.0945245,0.0344953,0.233481,0.392363,0.478909,0.451707,0.466249,0.464185,0.447438,0.467026,0.232708,0.0465621,-0.031275,-0.374178,-0.453421,-0.388085,q
0.0,0.120335,0.177516,0.25746,0.283802,0.406112,0.428093,0.513479,0.540039,0.566135,0.577664,0.72793,0.739014,0.800694,0.862705,0.898891,0.92063,0.993113,1.0,-0.220086,-0.269719,-0.400685,-0.43231,-0.431859,-0.344163,-0.264509,-0.154298,-0.116642,-0.0876154,-0.0870548,-0.093302,-0.0908603,-0.100653,-0.11296,-0.135906,-0.134432,-0.145465,-0.137793,-0.142176,-0.14021,0.405526,0.391719,0.304473,0.0801773,-0.03982,-0.0970186,0.00167065,0.216161,0.322522,0.454488,0.460572,0.46234,0.466288,0.434278,0.370612,0.0686094,-0.054046,-0.372982,-0.442998,-0.394324,-0.393715,q
0.0,0.0556076,0.111072,0.166739,0.222388,0.27784,0.333322,0.388879,0.444481,0.499707,0.553454,0.609756,0.66656,0.7231,0.780638,0.838527,0.89333,0.945576,1.0,-0.218162,-0.246533,-0.301237,-0.401063,-0.424686,-0.438704,-0.390866,-0.319913,-0.240049,-0.161312,-0.111324,-0.0799465,-0.0951598,-0.0895111,-0.0977167,-0.10336,-0.132304,-0.135081,-0.144656,-0.138842,-0.141748,0.399929,0.4071,0.36098,0.272173,0.129093,-0.0074621,-0.0805732,-0.0637169,0.0482398,0.199178,0.343768,0.487121,0.448993,0.47238,0.440447,0.436272,0.151298,-0.0412056,-0.425934,-0.42256,-0.39227,q
0.0,0.0581764,0.155529,0.195052,0.223666,0.2743,0.327192,0.405025,0.480456,0.561092,0.625461,0.704949,0.747476,0.778429,0.813184,0.897057,0.938309,0.961061,1.0,-0.284499,-0.320299,-0.418125,-0.536853,-0.535468,-0.520487,-0.479081,-0.407003,-0.292811,-0.251128,-0.249747,-0.26717,-0.254309,-0.271184,-0.27246,-0.287256,-0.279007,-0.270561,-0.25715,-0.26157,-0.259698,0.37055,0.340176,0.33316,0.143747,0.0310345,-0.0390917,-0.0672098,-0.0579996,0.0767573,0.207107,0.38207,0.365321,0.368941,0.360608,0.34563,0.143988,-0.0341423,-0.317303,-0.426067,-0.469722,-0.420841,q
0.0,0.0640915,0.154122,0.195217,0.224681,0.273885,0.326613,0.401136,0.489697,0.569866,0.63799,0.713945,0.754583,0.783427,0.820824,0.909948,0.940592,0.962055,1.0,-0.283975,-0.324507,-0.421115,-0.536893,-0.535499,-0.520292,-0.479007,-0.408953,-0.290634,-0.247456,-0.253839,-0.26479,-0.256589,-0.271667,-0.274569,-0.287323,-0.278239,-0.268417,-0.257426,-0.261402,-0.259768,0.370211,0.339023,0.32985,0.139757,0.0313401,-0.0392194,-0.0674377,-0.0576571,0.0763271,0.220868,0.393061,0.358935,0.37075,0.360891,0.325998,0.110808,-0.068961,-0.344387,-0.419947,-0.475211,-0.418299,q
0.0,0.0408274,0.0930386,0.145285,0.244857,0.344449,0.371509,0.496014,0.544352,0.574659,0.578734,0.623859,0.66527,0.723592,0.760064,0.785577,0.796582,0.87906,1.0,-0.289907,-0.301263,-0.375546,-0.45502,-0.559736,-0.513391,-0.431112,-0.290412,-0.258323,-0.244161,-0.257724,-0.261186,-0.260135,-0.259375,-0.262097,-0.271888,-0.27357,-0.283918,-0.284493,-0.25759,-0.259789,0.365296,0.356527,0.328316,0.271851,0.0818214,-0.0764782,-0.0695983,0.0675489,0.194721,0.327337,0.368306,0.371341,0.369886,0.364172,0.370944,0.352214,0.338915,0.174087,-0.0357514,-0.505581,-0.43112,q
0.0,0.0556633,0.110935,0.166171,0.222177,0.277831,0.333453,0.388777,0.444407,0.500424,0.556232,0.611223,0.66665,0.722584,0.777953,0.832533,0.888984,0.944387,1.0,-0.286171,-0.315483,-0.391833,-0.48946,-0.547132,-0.526568,-0.476123,-0.41203,-0.313086,-0.274666,-0.246182,-0.252281,-0.264823,-0.256528,-0.264793,-0.273941,-0.285245,-0.279469,-0.265942,-0.256377,-0.261624,0.367962,0.346605,0.329169,0.224931,0.0735711,-0.0280646,-0.0722518,-0.0536827,0.0451237,0.144294,0.250289,0.371729,0.371278,0.366757,0.36343,0.364991,0.132146,-0.0665348,-0.387283,-0.467317,-0.428304,q
0.0,0.0739754,0.141965,0.199818,0.264964,0.342188,0.414304,0.516134,0.583246,0.616208,0.640777,0.666646,0.697646,0.778823,0.822709,0.864028,0.885152,0.938181,1.0,-0.14925,-0.156855,-0.266976,-0.335466,-0.362277,-0.327227,-0.241294,-0.135451,-0.0645732,-0.0594155,-0.0655584,-0.0642048,-0.067706,-0.0707246,-0.0702852,-0.0895069,-0.0999606,-0.110636,-0.121335,-0.126,-0.1244,0.340952,0.346976,0.278194,0.166169,0.0397624,-0.00979577,-0.00272978,0.117625,0.249586,0.364838,0.35371,0.350454,0.348998,0.351153,0.333485,0.22596,0.0994762,-0.0955614,-0.184713,-0.356514,-0.278246,q
